"","x"
"1",0.0191984460815733
"2",0.155950028197752
"3",0.0634385406491007
"4",0.139156400192191
"5",0.419111757714258
"6",0.308524339512357
"7",0.0142878741202413
"8",0.505440765232466
"9",0.0374277652843182
"10",0.00452485399023031
"11",0.866090156996814
"12",0.369843867461577
"13",0.019297121336286
"14",0.0266348459271455
"15",0.557006106941967
"16",0.746480800255558
"17",0.187609333611932
"18",0.493842093360414
"19",0.191052349112454
"20",0.202266388800336
"21",0.016890125865251
"22",0.772823180581469
"23",0.00158829812627827
"24",0.956389764467541
"25",0.934497889150846
"26",0.123176986600032
"27",0.00181360416814214
"28",0.167837620734657
"29",0.79281573053788
"30",0.498433731978995
"31",0.86785308981542
"32",0.744781046633483
"33",0.00805369713649487
"34",0.366830045012028
"35",0.0407479632771515
"36",0.890264754611815
"37",0.330762912551237
"38",0.714810833139513
"39",0.000213338010068718
"40",0.380589768603029
"41",0.656781081990303
"42",0.985431664585169
"43",0.200154884218365
"44",0.974020062334171
"45",0.0472467843173567
"46",0.469393958790229
"47",0.0523067252687903
"48",0.847042096421715
"49",0.0322877943146439
"50",0.00160790187935252
"51",0.210412638426818
"52",0.021213990157077
"53",0.181788955680177
"54",0.209632718283115
"55",0.424094918872883
"56",0.846687370570736
"57",0.00536525347878347
"58",0.749547781728053
