"","x"
"1",0.0221814558840798
"2",0.757835851273694
"3",0.069476234997392
"4",0.0230284502372141
"5",0.207615987889132
"6",0.0260600796821911
"7",0.350279419043126
"8",0.956617637422709
"9",0.376062611878911
"10",0.00504747167711939
"11",0.282582540994111
"12",0.00593621325194103
"13",0.209862572174001
"14",0.645994632196336
"15",0.137072165199693
"16",0.344336158204327
"17",0.414239003821871
"18",0.627005995549933
"19",0.913599938840009
"20",0.628046536850129
"21",0.719325030627851
"22",0.82169410955238
"23",0.334414683599562
"24",0.050370176803853
"25",0.000467709614257854
"26",0.404774537791265
"27",0.370046028272315
"28",0.155787521620161
"29",0.00406503154573597
"30",0.315593890664167
"31",0.880318877838742
"32",0.361732154774004
"33",0.170224709787609
"34",0.662729342024811
"35",0.39787067484473
"36",0.850151838792214
"37",0.0314028792253953
"38",0.351093979193675
"39",0.202288962669607
"40",0.371125969734549
"41",0.432731829853937
"42",0.64453209864848
"43",0.169049339660492
"44",0.108103261931917
"45",0.0618953668046521
"46",0.603354589188104
"47",0.475086765053992
"48",0.0462391760094546
"49",0.107682284432729
"50",0.326990260778226
"51",0.0154608934661009
"52",0.307398799108372
"53",0.295532872635978
"54",0.0126523001016353
"55",0.117774679319098
"56",0.0648300418979619
"57",0.888106483495795
"58",0.251555147485267
