"","x"
"1",1.53253857421703e-05
"2",0.178798360190844
"3",0.000464245083442658
"4",0.0145574160737734
"5",0.0650103017329703
"6",0.529747659896482
"7",0.000295297728303091
"8",0.0516538503073064
"9",0.0185211213293801
"10",0.00309835429234232
"11",0.0505919139076355
"12",0.400892681269888
"13",1.29269099680657e-05
"14",0.0095595719887833
"15",0.00494886773867223
"16",0.340410355703885
"17",0.244253965890778
"18",0.84814311810817
"19",0.0464786523769594
"20",0.435158959852083
"21",0.178208875091488
"22",0.398971583959853
"23",0.743516500388034
"24",0.889913053222878
"25",0.440031984978291
"26",0.0369261603172197
"27",0.0250077732395792
"28",0.052766474950676
"29",0.0544046355568372
"30",0.170333309801709
"31",0.651758287589098
"32",0.671180356179319
"33",0.210545382052793
"34",0.146659321370491
"35",0.232159898662434
"36",0.0194691367562549
"37",0.0933899384707169
"38",0.0169842759175262
"39",0.014407127773231
"40",0.00229941812402334
"41",0.00873568699374094
"42",0.00156284666572715
"43",0.295329330139514
"44",0.0166606696269261
"45",0.00234636396831234
"46",0.736438302018146
"47",0.954163707979263
"48",0.689241491939847
"49",0.654154338983467
"50",3.69905846512071e-08
"51",5.64047005533175e-07
"52",0.000108989532095052
"53",0.297152607368673
"54",0.000721043746629849
"55",0.547981232130536
"56",0.355320414120645
"57",8.87764107383715e-08
"58",0.835340720976198
