"","x"
"1",0.542787569944862
"2",0.581389080937582
"3",0.734546432831572
"4",0.444116647791405
"5",0.658776378907115
"6",0.914004053088989
"7",0.318901260103418
"8",0.56200444143273
"9",0.626265550112234
"10",0.878938446897962
"11",0.428477989349405
"12",0.429228535098348
"13",0.410808221289703
"14",0.624018093266857
"15",0.0948038622967929
"16",0.382420058495195
"17",0.815385499716801
"18",0.541771702403562
"19",0.339475122789431
"20",0.195913438084878
"21",0.736570702886209
"22",0.0675852313606382
"23",0.803876906008545
"24",0.0901993966922823
"25",0.0282407782237092
"26",0.773448642547002
"27",0.782113843049011
"28",0.19097706823428
"29",0.00925250162847009
"30",0.163105668552404
"31",0.294623437881163
"32",0.269178459312654
"33",0.126691112924391
"34",0.761747237752803
"35",0.192977730387639
"36",0.804111403603115
"37",0.782652567561025
"38",0.708403875521407
"39",0.48497084342817
"40",0.254610958508109
"41",0.125749838255332
"42",0.174808559222441
"43",0.975765960874126
"44",0.00711380056627336
"45",0.389834011627126
"46",0.404956759772691
"47",0.651611607632244
"48",0.0449395516001302
"49",0.472103046597264
"50",0.498398903518758
"51",0.158238752435658
"52",0.357327201031097
"53",0.487103949675075
"54",0.818381621368095
"55",0.284187644820924
"56",0.669746507210389
"57",0.0120378625785307
"58",0.356103731970655
