"","x"
"1",0.388016257596181
"2",0.471588160344518
"3",0.96696785530824
"4",0.945189281125131
"5",0.891082347888468
"6",0.762725065008324
"7",0.935037098329413
"8",0.696859546741476
"9",0.665174512358311
"10",0.326788728643162
"11",0.629304243656237
"12",0.394809655729722
"13",0.0930958710178406
"14",0.94801432614116
"15",0.178996331908031
"16",0.224854320675811
"17",0.774332416297703
"18",0.56401501500963
"19",0.131655093385086
"20",0.565973521925431
"21",0.392917437584339
"22",0.866206208498145
"23",0.251460942772474
"24",0.309170885335014
"25",0.251176818155454
"26",0.652716323568287
"27",0.0368671401121121
"28",0.0822982793264564
"29",0.624341430809149
"30",0.940991171694811
"31",0.089756107661849
"32",0.389711395322494
"33",0.0185001053700322
"34",0.117036900390749
"35",0.247682354277001
"36",0.97049184161173
"37",0.0389634827412009
"38",0.148282042500476
"39",0.0241203436280271
"40",0.222839400677921
"41",0.262841131269287
"42",0.248944257119795
"43",0.0287133893802881
"44",0.94036782378793
"45",0.00105819173556256
"46",0.94043051299638
"47",0.038201656785622
"48",0.978031820939031
"49",0.0117011915845841
"50",0.191703010867052
"51",0.0082858875604025
"52",0.424063752947605
"53",0.335022898816086
"54",0.0483446211640485
"55",0.0411358890792504
"56",0.759844692045803
"57",0.00964248077727799
"58",0.646309988801934
