"","x"
"1",0.913536375033426
"2",0.913536375033426
"3",0.992360046978284
"4",0.913536375033426
"5",0.913536375033426
"6",0.913536375033426
"7",0.992360046978284
"8",0.992360046978284
"9",0.992360046978284
"10",0.91361854828622
"11",0.913536375033426
"12",0.954477962034898
"13",0.913536375033426
"14",0.913536375033426
"15",0.910883869830801
"16",0.913536375033426
"17",0.992360046978284
"18",0.910883869830801
"19",0.954477962034898
"20",0.913536375033426
"21",0.913536375033426
"22",0.124003105045689
"23",0.986378376959711
"24",0.910883869830801
"25",0.910883869830801
"26",0.23145997670862
"27",0.996331404024294
"28",0.913536375033426
"29",0.910883869830801
"30",0.0664747486122621
"31",0.913536375033426
"32",0.754402104623376
"33",0.913536375033426
"34",0.910883869830801
"35",0.662209184467334
"36",0.910883869830801
"37",0.913536375033426
"38",0.913536375033426
"39",0.910883869830801
"40",0.910883869830801
"41",0.913536375033426
"42",0.910883869830801
"43",0.910883869830801
"44",0.615333608908381
"45",0.913536375033426
"46",0.910883869830801
"47",0.913536375033426
"48",0.992360046978284
"49",0.954477962034898
"50",0.913536375033426
"51",0.910883869830801
"52",0.947515016023202
"53",0.992360046978284
"54",0.913536375033426
"55",0.913536375033426
"56",0.913536375033426
"57",0.124003105045689
"58",0.913536375033426
