0.14073,0.03923,0.041299,-0.084482,0.082959,-0.19766,0.076668,-0.13355,-0.050452,-0.27584,-0.031249,0.052995,-0.0047978,-0.10573,-0.14712,0.12933
-0.064656,0.27605,-0.084711,-0.31947,0.17776,0.10372,0.047218,-0.049051,-0.056346,0.0149,-0.18858,0.010348,-0.15837,0.21485,-0.068161,-0.31658
-0.028028,0.009094,0.11278,-0.2621,0.21986,0.12481,0.083805,0.12331,0.035092,-0.12709,-0.12102,0.12995,0.0072307,0.021649,0.069618,-0.23683
-0.014011,0.095784,0.069416,-0.033663,0.13748,0.087656,0.33307,-0.22539,-0.075339,0.061689,0.060998,-0.062555,-0.0029592,-0.1057,0.017773,0.25956
0.26586,0.15605,-0.038008,-0.13029,0.05107,-0.057769,0.063852,0.059125,0.010221,-0.037431,-0.012768,-0.056208,-0.051805,0.084287,-0.056611,0.10448
-0.20721,0.035928,-0.17016,0.011407,0.16042,0.13409,-0.15508,0.056015,-0.0072752,-0.079139,-0.063382,0.073706,-0.017071,-0.090823,-0.16581,0.052269
-0.026455,-0.092107,-0.064397,0.0032657,-0.15134,0.20282,-0.022874,0.16998,-0.062768,-0.016316,-0.1412,-0.081689,0.001194,-0.063584,-0.13584,0.30717
0.21941,0.051806,-0.122,0.037729,0.24464,-0.003465,-0.19826,-0.035095,-0.074003,-0.23423,0.0025811,-0.15651,-0.052502,-0.14218,-0.15127,0.089229
0.012025,-0.030457,-0.1463,0.13353,-0.051889,-0.1993,0.098301,-0.18203,-0.24424,-0.010728,0.24161,0.040609,-0.088098,0.23091,0.31899,0.17777
0.011507,0.11918,-0.027891,-0.35752,0.15808,-0.27764,0.11254,0.066493,-0.066442,0.0053418,0.13294,0.21895,-0.078279,-0.14284,-0.032611,0.40747
0.027525,0.15971,0.012583,0.020813,0.042876,-0.0073817,0.023439,-0.18124,0.083476,0.048023,-0.1772,-0.044742,0.11172,-0.034561,0.033021,0.02816
-0.16869,-0.078253,0.026516,0.0067754,-0.086019,0.088616,0.084661,0.035003,0.042099,0.0042169,-0.050623,0.087182,-0.078506,-0.095472,-0.12535,0.11705
0.23054,0.10015,-0.011417,-0.04847,0.049971,-0.034957,0.06468,-0.075467,-0.10878,0.23316,0.086552,-0.058722,-0.0076087,0.0099405,0.25724,-0.2846
0.0011934,0.11309,-0.25803,0.032704,-0.037051,0.14782,0.17312,0.12383,-0.2278,-0.18213,0.04183,0.18584,-0.12628,-0.013656,0.0018787,0.016167
-0.083409,0.1324,-0.10981,-0.105,-0.062334,0.16438,0.023816,0.18796,-0.13889,-0.10883,0.068877,0.049108,0.041674,0.034066,0.11517,0.17762
0.056583,0.1915,0.031875,-0.004475,-0.091611,-0.17847,0.11659,-0.3088,0.10689,-0.092659,-0.11351,0.15134,-0.10251,0.054177,-0.057199,0.090142
0.10735,0.075913,-0.024292,0.15427,-0.032787,0.22922,-0.015128,-0.036188,-0.016701,-0.052761,0.35728,-0.083856,-0.088561,0.037324,0.042961,-0.0075182
-0.017266,0.049701,-0.090878,0.11743,0.067335,0.091959,0.17498,0.21346,0.030608,-0.056908,0.0084549,0.19454,-0.020725,0.15621,0.13607,0.10579
0.27492,0.13171,0.14098,-0.080844,-0.25708,0.040509,0.018532,0.24775,-0.094444,0.23233,-0.14127,-0.072682,-0.068354,0.01706,0.12261,-0.06215
