"","x"
"1",0.0686089791176112
"2",0.971659940079775
"3",0.218345344410231
"4",0.851574044982046
"5",0.218345344410231
"6",0.776408989488066
"7",0.0852488353632356
"8",0.520868578171262
"9",0.296571923700346
"10",0.581412330511024
"11",0.139896658519393
"12",0.971659940079775
"13",0.0398163074885415
"14",0.351227509002145
"15",0.0852488353632356
"16",0.749774420694237
"17",0.971659940079775
"18",0.749774420694237
"19",0.842969179243255
"20",0.971659940079775
"21",0.842969179243255
"22",0.971659940079775
"23",0.498136272158847
"24",0.971659940079775
"25",0.0852488353632356
"26",0.649790361909404
"27",0.539325472183572
"28",0.340126830312691
"29",0.0948804106023213
"30",0.218345344410231
"31",0.630304250364217
"32",0.162692591146329
"33",0.581412330511024
"34",0.792929052116379
"35",0.971659940079775
"36",0.0403701057382886
"37",0.0536050813911882
"38",0.971659940079775
"39",0.581412330511024
"40",0.0398163074885415
"41",0.842969179243255
"42",0.351227509002145
"43",0.145776279415763
"44",0.971659940079775
"45",0.0398163074885415
"46",0.374466954577672
"47",0.351227509002145
"48",0.421734807770666
"49",0.226223898518656
"50",0.177104519555336
"51",0.0723947749402298
"52",0.218345344410231
"53",0.630304250364217
"54",0.0852488353632356
"55",0.310191316860841
"56",0.421734807770666
"57",0.0823228218305697
"58",0.697669621218902
