"","x"
"1","0.0293949262223667"
"2","0.630911529435816"
"3","0.0539945933060167"
"4","0.179910749874955"
"5","0.0577136413597447"
"6","Min.   :0.02995  "
"7","1st Qu.:0.14797  "
"8","Median :0.24148  "
"9","Mean   :0.36154  "
