"","x"
"1",0.257796118349267
"2",0.158564969490115
"3",0.485308274051036
"4",0.280944808988094
"5",0.916354918888582
"6",0.723625818866792
"7",0.257796118349267
"8",0.723625818866792
"9",0.669860852307708
"10",0.723625818866792
"11",0.0482927513351895
"12",0.895714989341445
"13",0.257796118349267
"14",0.895714989341445
"15",0.257796118349267
"16",0.0482927513351895
"17",0.158564969490115
"18",0.4157728538143
"19",0.723625818866792
"20",0.4157728538143
"21",0.723625818866792
"22",0.895714989341445
"23",0.626869665086053
"24",0.963571874828638
"25",0.793328321294991
"26",0.638391684210296
"27",0.743451669052183
"28",0.0482927513351895
"29",0.547700027950043
"30",0.840329680693515
"31",0.895714989341445
"32",0.978695741012321
"33",0.916674612887493
"34",0.380053564383534
"35",0.469428477674509
"36",0.884562880720668
"37",0.895714989341445
"38",0.257796118349267
"39",0.895714989341445
"40",0.280944808988094
"41",0.895714989341445
"42",0.257796118349267
"43",0.547700027950043
"44",0.916354918888582
"45",0.916354918888582
"46",0.916354918888582
"47",0.829222895441404
"48",0.963571874828638
"49",0.895714989341445
"50",0.4157728538143
"51",0.649079578824018
"52",0.421821091754596
"53",0.380053564383534
"54",0.854639433509396
"55",0.4157728538143
"56",0.941451298800028
"57",0.963571874828638
"58",0.4157728538143
