"1955","100100","2","2017-07-16","18:23:00"
"1956","100100","62","2017-07-16","18:27:00"
"1957","100100","52","2017-07-16","18:32:00"
"1958","100100","92","2017-07-16","18:35:00"
"1959","100100","62","2017-07-16","19:02:00"
"1960","100100","2","2017-07-17","21:20:00"
"1961","100100","2","2017-07-17","21:28:00"
"1962","100100","92","2017-07-17","21:32:00"
"1963","100100","52","2017-07-17","21:46:00"
"1964","100100","42","2017-07-17","21:51:00"
"1965","100100","2","2017-07-17","21:57:00"
"1966","100100","2","2017-07-17","22:09:00"
"1967","100100","52","2017-07-17","22:14:00"
"1968","101","122","2017-07-17","18:52:00"
"1969","101","142","2017-07-17","18:56:00"
"1970","101","132","2017-07-17","19:01:00"
"1971","101","92","2017-07-17","19:05:00"
"1972","101","42","2017-07-17","19:10:00"
"1973","100100","2","2017-07-18","22:04:00"
"1974","100100","42","2017-07-18","22:09:00"
"1975","100100","42","2017-07-18","22:25:00"
"1976","100100","62","2017-07-18","22:29:00"
"1977","100100","92","2017-07-18","22:32:00"
"1978","100100","2","2017-07-18","22:37:00"
"1979","100100","52","2017-07-18","22:42:00"
"1980","100100","142","2017-07-18","22:46:00"
"1981","100100","42","2017-07-18","22:56:00"
"1982","100100","52","2017-07-18","23:01:00"
"1983","100100","2","2017-07-18","23:06:00"
"1984","100100","62","2017-07-18","23:10:00"
"1985","100100","122","2017-07-18","23:14:00"
"1986","100100","52","2017-07-18","23:24:00"
"1987","100100","2","2017-07-18","23:29:00"
"1988","100100","122","2017-07-18","23:33:00"
"1989","100100","42","2017-07-18","23:38:00"
"1990","100100","62","2017-07-22","23:58:00"
"1991","100100","52","2017-07-22","00:11:00"
"2017","100100","42","2017-07-24","23:18:00"
"2018","100100","2","2017-07-24","23:23:00"
"2019","100100","52","2017-07-24","23:28:00"
"2020","100100","92","2017-07-24","23:32:00"
"2021","100100","62","2017-07-24","23:36:00"
"2022","100100","132","2017-07-24","23:41:00"
"2023","123113","153","2017-07-24","23:49:00"
"2024","123113","153","2017-07-24","23:50:00"
"2025","123113","153","2017-07-24","23:52:00"
"2026","123113","153","2017-07-24","23:52:00"
"2027","123113","153","2017-07-24","23:53:00"
"2028","123113","153","2017-07-24","23:53:00"
"2029","123113","153","2017-07-24","23:53:00"
"2030","123113","157","2017-07-24","00:05:00"
"2031","123113","156","2017-07-24","00:05:00"
"2032","123113","153","2017-07-24","00:05:00"
"2033","123113","158","2017-07-24","00:05:00"
"2034","123113","160","2017-07-24","00:05:00"
"2035","123113","155","2017-07-24","00:06:00"
"2036","123113","159","2017-07-24","00:06:00"
"2037","123113","161","2017-07-24","00:06:00"
"2038","123113","156","2017-07-24","00:06:00"
"2039","123113","161","2017-07-24","00:06:00"
"2040","123113","153","2017-07-24","00:06:00"
"2041","123113","160","2017-07-24","00:15:00"
"2042","123113","157","2017-07-24","00:17:00"
"2043","123113","155","2017-07-24","00:24:00"
"2044","123113","157","2017-07-24","00:26:00"
"2045","123113","155","2017-07-24","00:28:00"
"2046","123113","155","2017-07-24","00:36:00"
"2047","123113","155","2017-07-24","00:39:00"
"2048","123113","153","2017-07-24","00:41:00"
"2049","123113","157","2017-07-24","00:41:00"
"2050","123113","155","2017-07-24","00:41:00"
"2051","123113","155","2017-07-24","00:42:00"
"2052","123113","153","2017-07-24","00:42:00"
"2053","123113","158","2017-07-24","00:43:00"
"2054","123113","157","2017-07-24","00:50:00"
"2055","123113","155","2017-07-24","00:50:00"
"2056","123113","160","2017-07-24","00:50:00"
"2057","123113","156","2017-07-24","00:51:00"
"2058","123113","155","2017-07-24","00:52:00"
"2059","123113","153","2017-07-24","00:52:00"
"2060","123113","156","2017-07-24","00:53:00"
"2061","123113","159","2017-07-24","00:53:00"
"2062","123113","153","2017-07-24","00:54:00"
"2063","123113","155","2017-07-24","00:55:00"
"2064","123113","156","2017-07-24","00:56:00"
"2065","123113","153","2017-07-24","00:56:00"
"2066","123113","157","2017-07-24","00:57:00"
"2067","123113","153","2017-07-24","00:58:00"
"2068","123113","155","2017-07-24","00:59:00"
"2069","123113","153","2017-07-24","00:59:00"
"2070","123113","153","2017-07-24","01:02:00"
"2071","123113","155","2017-07-24","01:02:00"
"2072","123113","156","2017-07-24","01:02:00"
"2073","123113","159","2017-07-24","01:04:00"
"2074","123113","156","2017-07-24","01:07:00"
"2075","123113","157","2017-07-24","01:07:00"
"2076","123113","155","2017-07-24","01:07:00"
"2077","123113","155","2017-07-24","01:08:00"
"2078","123113","153","2017-07-24","01:08:00"
"2079","123113","155","2017-07-24","01:11:00"
"2080","123113","156","2017-07-24","01:11:00"
"2081","123113","157","2017-07-24","01:11:00"
"2082","123113","158","2017-07-24","01:11:00"
"2083","123113","157","2017-07-24","01:23:00"
"2084","123113","157","2017-07-24","01:24:00"
"2085","123113","157","2017-07-24","01:24:00"
