152,100100,132,16-08-06,16:18:00
162,100100,112,16-08-06,16:22:00
172,100100,132,16-08-24,16:25:00
182,100100,102,16-08-24,16:31:00
192,100100,32,16-08-24,16:37:00
202,100100,122,16-08-24,16:41:00
212,100100,2,16-08-24,16:46:00
222,100100,132,16-08-24,16:51:00
232,100100,92,16-08-24,16:55:00
242,100100,92,16-08-25,23:03:00
252,100100,112,16-08-25,23:07:00
262,100100,82,16-09-07,16:33:00
272,100100,92,16-09-07,16:37:00
282,100100,32,16-09-07,19:52:00
292,100100,22,16-09-08,21:06:00
302,100100,112,16-09-09,13:08:00
312,100100,62,16-09-09,13:18:00
322,100100,32,16-09-09,13:25:00
332,100100,62,16-09-12,13:42:00
342,100100,82,16-09-18,15:03:00
352,100100,132,16-09-18,15:04:00
362,100100,92,16-09-18,15:04:00
372,100100,82,16-09-18,15:05:00
382,100100,2,16-09-18,15:06:00
392,100100,12,16-09-18,15:07:00
402,100100,42,16-09-18,15:08:00
412,100100,42,16-09-18,15:14:00
422,100100,52,16-09-18,15:25:00
432,100100,132,16-09-18,15:25:00
442,100100,132,16-09-18,15:25:00
452,100100,32,16-09-18,15:26:00
462,100100,132,16-09-18,15:26:00
472,100100,12,16-09-18,15:27:00
482,100100,82,16-09-18,15:28:00
492,100100,132,16-09-18,15:29:00
502,100100,42,16-09-18,15:30:00
512,100100,122,16-09-18,15:30:00
522,100100,32,16-09-18,15:33:00
532,100100,2,16-09-18,15:33:00
542,100100,32,16-09-18,15:34:00
552,100100,82,16-09-18,15:36:00
562,100100,92,16-09-18,15:37:00
572,100100,2,16-09-18,15:39:00
582,100100,22,16-09-18,15:44:00
592,100100,112,16-09-18,15:48:00
602,100100,102,16-09-18,15:52:00
612,100100,52,16-09-18,16:47:00
622,100100,122,16-09-18,16:51:00
632,100100,132,16-09-18,16:56:00
642,100100,42,16-09-18,17:01:00
652,100100,102,16-09-18,17:05:00
662,100100,112,16-09-18,17:08:00
672,100100,82,16-09-21,12:01:00
682,100100,22,16-09-21,12:06:00
692,100100,72,16-09-21,12:13:00
702,100100,122,16-09-21,12:32:00
712,100100,72,16-09-21,13:36:00
722,100100,102,16-09-21,15:32:00
732,100100,72,16-09-21,15:43:00
742,100100,62,16-09-21,15:54:00
752,100100,132,16-09-21,17:04:00
762,100100,132,16-09-21,17:20:00
772,100100,132,16-09-22,10:35:00
782,100100,132,16-09-22,10:48:00
792,100100,12,16-09-22,11:04:00
802,100100,62,16-09-22,11:15:00
812,100100,72,16-09-23,23:58:00
822,100100,112,16-09-28,10:59:00
832,100100,122,17-02-02,20:03:00
842,100100,112,17-02-02,20:13:00
852,100100,132,17-02-02,20:19:00
862,100100,72,17-02-02,20:25:00
872,100100,12,17-02-06,17:36:00
882,100100,132,17-02-06,17:48:00
892,100100,132,17-02-06,17:57:00
902,100100,112,17-02-06,18:04:00
912,100100,32,17-02-06,18:13:00
922,100100,32,17-02-06,18:26:00
932,100100,132,17-02-07,20:02:00
942,100100,2,17-02-07,20:11:00
952,100100,132,17-02-07,20:18:00
962,100100,132,17-02-07,20:33:00
972,100100,62,17-02-07,8:31:00
982,100100,122,17-02-07,8:37:00
992,100100,112,17-02-07,8:49:00
1002,100100,92,17-02-07,13:17:00
1012,100100,2,17-02-08,19:15:00
1022,100100,92,17-02-08,19:21:00
1032,100100,122,17-02-08,19:27:00
1042,100100,112,17-02-08,13:47:00
1052,100100,132,17-02-08,14:10:00
1062,100100,72,17-02-08,14:18:00
1072,100100,2,17-02-08,14:29:00
1082,100100,62,17-02-08,14:52:00
1092,100100,52,17-02-08,15:03:00
1102,100100,82,17-02-08,17:34:00
1112,100100,82,17-02-08,17:39:00
1122,100100,72,17-02-08,17:50:00
1132,100100,82,17-02-08,18:06:00
1142,100100,82,17-02-08,18:15:00
1152,100100,92,17-02-08,18:20:00
1162,100100,2,17-02-08,18:27:00
1172,100100,132,17-02-08,18:58:00
1182,100100,42,17-02-09,19:35:00
1192,100100,132,17-02-09,19:45:00
1202,100100,22,17-02-09,19:53:00
1212,100100,92,17-02-09,20:04:00
1222,100100,2,17-02-09,20:13:00
1232,100100,122,17-02-09,20:18:00
1242,100100,82,17-02-09,20:28:00
1252,100100,122,17-02-09,20:35:00
1262,100100,2,17-02-09,20:41:00
1272,100100,92,17-02-09,20:47:00
1282,100100,122,17-02-09,20:53:00
1292,100100,122,17-02-09,21:03:00
1302,100100,82,17-02-09,21:11:00
1312,100100,12,17-02-09,21:18:00
1322,100100,22,17-02-09,21:28:00
1332,100100,42,17-02-09,21:38:00
1342,100100,102,17-02-09,22:35:00
1352,100100,122,17-02-09,22:43:00
1362,100100,102,17-02-09,22:57:00
1372,100100,82,17-02-09,23:03:00
1382,100100,72,17-02-09,23:10:00
1392,100100,132,17-02-09,23:24:00
1402,100100,52,17-02-09,23:38:00
1412,100100,12,17-02-09,23:52:00
1422,100100,62,17-02-09,0:01:00
1432,100100,12,17-02-09,0:09:00
1442,100100,92,17-02-09,0:14:00
1452,100100,92,17-02-09,1:11:00
1462,100100,82,17-02-09,1:15:00
1472,100100,82,17-02-09,12:35:00
1482,100100,2,17-02-09,12:43:00
1492,100100,122,17-02-09,12:56:00
1502,100100,92,17-02-09,13:02:00
1512,100100,82,17-02-09,13:07:00
1522,100100,72,17-02-09,13:13:00
1532,100100,62,17-02-09,13:25:00
1542,100100,132,17-02-09,13:32:00
1552,100100,22,17-02-12,21:46:00
1562,100100,32,17-02-12,21:53:00
1572,100100,132,17-02-12,22:24:00
1582,100100,122,17-02-12,22:59:00
1592,100100,82,17-02-12,23:03:00
1602,100100,32,17-02-12,23:10:00
1612,100100,82,17-02-12,23:14:00
1622,100100,132,17-02-12,23:24:00
1632,100100,92,17-02-12,23:28:00
1642,100100,42,17-02-12,23:50:00
1652,100100,22,17-02-12,0:11:00
1662,100100,122,17-02-12,0:22:00
1672,100100,122,17-02-12,0:27:00
1682,100100,132,17-02-12,0:32:00
1692,100100,102,17-02-12,0:36:00
1702,100100,32,17-02-12,0:40:00
1712,100100,62,17-02-17,17:07:00
1722,100100,12,17-03-02,12:45:00
1732,100100,2,17-03-02,12:50:00
1742,100100,42,17-03-02,12:56:00
1752,100100,132,17-03-16,13:31:00
1762,100100,22,17-03-16,13:38:00
1772,100100,42,17-03-16,13:50:00
1782,100100,132,17-03-16,13:56:00
1792,100100,22,17-03-16,14:18:00
1802,100100,42,17-03-16,14:24:00
1812,100100,52,17-03-16,14:35:00
1822,100100,132,17-03-16,14:42:00
1832,100100,122,17-03-16,14:52:00
1842,100100,22,17-03-17,20:35:00
1852,100100,12,17-03-20,11:34:00
1853,100100,62,17-05-23,17:10:00
1854,100100,62,17-05-23,17:10:00
1855,100100,42,17-05-29,12:11:00
1856,100100,42,17-05-29,12:11:00
1857,100100,62,17-05-29,12:14:00
1858,100100,2,17-06-08,17:53:00
1859,100100,52,17-06-08,17:58:00
1860,100100,22,17-06-08,18:09:00
1861,100100,12,17-06-08,18:15:00
1862,100100,32,17-06-08,18:21:00
1863,100100,42,17-06-08,18:27:00
1864,100100,62,17-06-08,18:32:00
1865,100101,92,17-06-08,18:37:00
1866,100101,102,17-06-08,18:42:00
1867,100101,102,17-06-08,18:42:00
1868,100101,72,17-06-08,18:47:00
1869,100101,122,17-06-08,18:50:00
1870,100101,112,17-06-08,18:54:00
1871,100101,82,17-06-08,18:57:00
1872,100101,132,17-06-08,19:03:00
1873,100,32,17-06-20,16:50:00
1874,100,22,17-06-20,16:56:00
1875,100,22,17-06-20,16:56:00
1876,100100,12,17-06-23,20:41:00
1877,100100,12,17-06-23,20:41:00
1878,101,2,17-06-29,20:40:00
1879,101,52,17-06-29,20:46:00
1880,101,122,17-06-29,20:50:00
1881,101,92,17-06-29,20:54:00
1882,101,62,17-06-29,20:58:00
1883,101,42,17-06-29,21:03:00
1884,101,132,17-06-29,21:08:00
1885,101,2,17-06-29,14:51:00
1886,101,92,17-06-29,14:55:00
1887,101,52,17-06-29,15:00:00
1888,101,62,17-06-29,15:03:00
1889,101,42,17-06-29,15:08:00
1890,101,122,17-06-29,15:12:00
1891,101,132,17-06-29,15:17:00
1892,100101,22,17-06-29,16:09:00
1893,100101,22,17-06-29,16:09:00
1894,100101,12,17-06-29,16:14:00
1895,100101,12,17-06-29,16:14:00
1896,100101,32,17-06-29,16:20:00
1897,100101,32,17-06-29,16:20:00
1898,100101,72,17-06-29,16:25:00
1899,100101,72,17-06-29,16:25:00
1900,100101,82,17-06-29,16:28:00
1901,100101,82,17-06-29,16:28:00
1902,100101,112,17-06-29,16:34:00
1903,100101,112,17-06-29,16:34:00
1904,100101,102,17-06-29,16:38:00
1905,100101,102,17-06-29,16:38:00
1906,100101,152,17-06-29,16:42:00
1907,100101,152,17-06-29,16:42:00
1908,100101,152,17-06-29,16:45:00
1909,101,42,17-07-03,12:49:00
1910,101,2,17-07-03,12:58:00
1911,101,92,17-07-03,13:02:00
1912,101,132,17-07-03,13:08:00
1913,101,142,17-07-04,12:33:00
1914,101,92,17-07-04,12:37:00
1915,101,42,17-07-04,12:42:00
1916,101,2,17-07-04,12:47:00
1917,101,132,17-07-04,12:53:00
1918,101,122,17-07-04,12:57:00
1919,101,62,17-07-04,13:15:00
1920,101,52,17-07-04,13:20:00
1921,101,52,17-07-04,13:26:00
1922,101,52,17-07-04,13:36:00
1923,100100,99,17-07-09,20:41:00
1924,100101,22,17-07-14,12:28:00
1925,100101,32,17-07-14,12:33:00
1926,100101,82,17-07-14,12:36:00
1927,100101,12,17-07-14,12:41:00
1928,100100,52,17-07-14,18:43:00
1929,100100,62,17-07-14,18:47:00
1930,100100,92,17-07-14,18:51:00
1931,100100,142,17-07-14,18:54:00
1932,100100,2,17-07-14,18:59:00
1933,100100,132,17-07-14,19:04:00
1934,100100,132,17-07-15,20:57:00
1935,100100,92,17-07-15,21:01:00
1936,100100,52,17-07-15,21:06:00
1937,100100,142,17-07-15,21:09:00
1938,100100,92,17-07-15,21:13:00
1939,100100,132,17-07-15,23:26:00
1940,100100,52,17-07-15,23:31:00
1941,100100,62,17-07-15,23:37:00
1942,100100,2,17-07-15,23:42:00
1943,100100,42,17-07-15,23:47:00
1944,100100,142,17-07-15,23:51:00
1945,100100,92,17-07-15,23:55:00
1946,100100,52,17-07-15,0:00:00
1947,100100,52,17-07-15,12:08:00
1948,100100,42,17-07-15,12:13:00
1949,100100,2,17-07-15,12:18:00
1950,100100,62,17-07-15,12:21:00
1951,100100,142,17-07-15,12:39:00
1952,100100,42,17-07-15,12:44:00
1953,100100,2,17-07-15,12:49:00
1954,100100,42,17-07-16,18:18:00
1955,100100,2,17-07-16,18:23:00
1956,100100,62,17-07-16,18:27:00
1957,100100,52,17-07-16,18:32:00
1958,100100,92,17-07-16,18:35:00
1959,100100,62,17-07-16,19:02:00
1960,100100,2,17-07-17,21:20:00
1961,100100,2,17-07-17,21:28:00
1962,100100,92,17-07-17,21:32:00
1963,100100,52,17-07-17,21:46:00
1964,100100,42,17-07-17,21:51:00
1965,100100,2,17-07-17,21:57:00
1966,100100,2,17-07-17,22:09:00
1967,100100,52,17-07-17,22:14:00
1968,101,122,17-07-17,18:52:00
1969,101,142,17-07-17,18:56:00
1970,101,132,17-07-17,19:01:00
1971,101,92,17-07-17,19:05:00
1972,101,42,17-07-17,19:10:00
1973,100100,2,17-07-18,22:04:00
1974,100100,42,17-07-18,22:09:00
1975,100100,42,17-07-18,22:25:00
1976,100100,62,17-07-18,22:29:00
1977,100100,92,17-07-18,22:32:00
1978,100100,2,17-07-18,22:37:00
1979,100100,52,17-07-18,22:42:00
1980,100100,142,17-07-18,22:46:00
1981,100100,42,17-07-18,22:56:00
1982,100100,52,17-07-18,23:01:00
1983,100100,2,17-07-18,23:06:00
1984,100100,62,17-07-18,23:10:00
1985,100100,122,17-07-18,23:14:00
1986,100100,52,17-07-18,23:24:00
1987,100100,2,17-07-18,23:29:00
1988,100100,122,17-07-18,23:33:00
1989,100100,42,17-07-18,23:38:00
1990,100100,62,17-07-22,23:58:00
1991,100100,52,17-07-22,0:11:00
2017,100100,42,17-07-24,23:18:00
2018,100100,2,17-07-24,23:23:00
2019,100100,52,17-07-24,23:28:00
2020,100100,92,17-07-24,23:32:00
2021,100100,62,17-07-24,23:36:00
2022,100100,132,17-07-24,23:41:00
2023,123113,153,17-07-24,23:49:00
2024,123113,153,17-07-24,23:50:00
2025,123113,153,17-07-24,23:52:00
2026,123113,153,17-07-24,23:52:00
2027,123113,153,17-07-24,23:53:00
2028,123113,153,17-07-24,23:53:00
2029,123113,153,17-07-24,23:53:00
2030,123113,157,17-07-24,0:05:00
2031,123113,156,17-07-24,0:05:00
2032,123113,153,17-07-24,0:05:00
2033,123113,158,17-07-24,0:05:00
2034,123113,160,17-07-24,0:05:00
2035,123113,155,17-07-24,0:06:00
2036,123113,159,17-07-24,0:06:00
2037,123113,161,17-07-24,0:06:00
2038,123113,156,17-07-24,0:06:00
2039,123113,161,17-07-24,0:06:00
2040,123113,153,17-07-24,0:06:00
2041,123113,160,17-07-24,0:15:00
2042,123113,157,17-07-24,0:17:00
2043,123113,155,17-07-24,0:24:00
2044,123113,157,17-07-24,0:26:00
2045,123113,155,17-07-24,0:28:00
2046,123113,155,17-07-24,0:36:00
2047,123113,155,17-07-24,0:39:00
2048,123113,153,17-07-24,0:41:00
2049,123113,157,17-07-24,0:41:00
2050,123113,155,17-07-24,0:41:00
2051,123113,155,17-07-24,0:42:00
2052,123113,153,17-07-24,0:42:00
2053,123113,158,17-07-24,0:43:00
2054,123113,157,17-07-24,0:50:00
2055,123113,155,17-07-24,0:50:00
2056,123113,160,17-07-24,0:50:00
2057,123113,156,17-07-24,0:51:00
2058,123113,155,17-07-24,0:52:00
2059,123113,153,17-07-24,0:52:00
2060,123113,156,17-07-24,0:53:00
2061,123113,159,17-07-24,0:53:00
2062,123113,153,17-07-24,0:54:00
2063,123113,155,17-07-24,0:55:00
2064,123113,156,17-07-24,0:56:00
2065,123113,153,17-07-24,0:56:00
2066,123113,157,17-07-24,0:57:00
2067,123113,153,17-07-24,0:58:00
2068,123113,155,17-07-24,0:59:00
